Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2023,3601919,Rausch Creek Coal Preparation,Pennsylvania (Anthracite),Dauphin,Active,Underground,Independent Producer Operator,Preparation Plant,Rausch Creek Coal Preparation,"P.O. Box 1, Wiconisco, PA 17097",,Appalachia Northern,0,3,"6,172"
2023,3609435,Williamstown Mine #1,Pennsylvania (Anthracite),Dauphin,Active,Underground,Independent Producer Operator,Mine only,"Kimmel's Mining, Inc","17rr East Grand Avenue, Tower City, PA 17980",,Appalachia Northern,"5,661",6,"9,120"
2023,3606393,Wymps Gap Surface Coal Mine,Pennsylvania (Bituminous),Fayette,Active,Surface,Independent Producer Operator,Mine only,Charles L Swenglish & Sons Coa,"P.O. Box 43, Smithfield, PA 15478",,Appalachia Northern,"3,996",3,"3,786"
2023,3609826,T & B Strip,Pennsylvania (Bituminous),Fayette,Active,Surface,Independent Producer Operator,Mine only,T & B Excavating Inc.,"P.O. Box 337, Mcclellandtow, PA 15458",,Appalachia Northern,"21,915",4,"5,369"
2023,3610053,Fay Penn #1,Pennsylvania (Bituminous),Fayette,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Valhalla Mining Company Llc,"195 Pechin Road, Dunbar, PA 15431",,Appalachia Northern,"4,097",1,"2,200"
2023,3609923,Tasara Strips,Pennsylvania (Bituminous),Fulton,Active,Surface,Independent Producer Operator,Mine only,"J & J Svonavec Excavating, Inc","110 Windermere Lane, Somerset, PA 15501",,Appalachia Northern,"80,972",13,"30,752"
2023,3605018,Cumberland Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Iron Cumberland Llc,"576 Maple Run Road, Waynesburg, PA 15370",United Mine Workers Of America,Appalachia Northern,"59,34,113",751,"16,97,046"
2023,3607230,Bailey Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consol Pennsylvania Coal Compa,"1000 Consol Energy Drive, Canonsburg, PA 15317",,Appalachia Northern,"1,11,63,524",748,"17,10,245"
2023,3610045,Harvey Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Operating Subsidiary,Mine only,Consol Pennsylvania Coal Compa,"1000 Consol Energy Drive, Canonsburg, PA 15317",,Appalachia Northern,"62,37,282",325,"7,34,391"
2023,3601325,Beilchick Bros Strips,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Beilchick Brothers,"290 Staff Street Box 128, Heilwood, PA 15745",,Appalachia Northern,"1,468",1,255
2023,3607688,Clymer Prep Plant,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,0,12,"23,329"
2023,3607880,Condor Mine,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Simkol Corp.,"550 Beagle Road, Rockwood, PA 15557",,Appalachia Northern,"1,41,176",2,"2,440"
2023,3608316,Challenger Yard,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Preparation Plant,Millcreek Processing,"Rt 711n, P.O. Box 435, Seward, PA 15954",,Appalachia Northern,0,7,"11,718"
2023,3609287,Lowry Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,"1,74,879",21,"55,733"
2023,3609342,Barrett Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,"4,16,706",39,"95,073"
2023,3609394,Knob Creek,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,"1,26,999",21,"47,388"
2023,3609407,Heilwood,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,"1,51,222",26,"56,769"
2023,3609437,Brush Valley,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,"6,11,254",68,"1,54,723"
2023,3609595,Coral-Graceton,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market St, Kittanning, PA 16201",,Appalachia Northern,"1,376",6,"11,919"
2023,3609972,Crooked Creek Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,"5,93,366",64,"1,46,800"
2023,3610219,Crooked Creek Prep Plant,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,0,14,"29,639"
2023,3604782,Worthville Mine,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine only,Original Fuels Inc,"P.O. Box 343, Punxsutawney, PA 15767",,Appalachia Northern,"7,246",7,"12,495"
2023,3609436,Kocjancic,Pennsylvania (Bituminous),Jefferson,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,"1,63,034",22,"47,916"
2023,3608406,Coalbrook Stripping #1,Pennsylvania (Anthracite),Lackawanna,Active,Surface,Independent Producer Operator,Mine only,Silverbrook Anthracite Inc.,"484 Shoemaker Ave, West Wyoming, PA 18644",,Appalachia Northern,"5,260",3,"4,895"
2023,3601708,Kassa Breaker,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Silverbrook Anthracite Inc,"347 E. Saylor Ave., Laflin, PA 18702",,Appalachia Northern,0,5,"7,162"
2023,3601708,Kassa Breaker,Pennsylvania (Anthracite),Luzerne,Active,Underground,Independent Producer Operator,Preparation Plant,Silverbrook Anthracite Inc,"347 E. Saylor Ave., Laflin, PA 18702",,Appalachia Northern,0,5,"7,162"
2023,3601734,Ebervale Mine,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,"Atlantic Carbon Group, Inc.","100 Hazle Brook Road, Hazle Townshi, PA 18201",,Appalachia Northern,"16,448",6,"10,571"
2023,3604383,Lattimer Division,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Blaschak Anthracite Corporatio,"Route 54, P O Box 12, Mahanoy City, PA 17948",United Mine Workers Of America,Appalachia Northern,"77,568",29,"59,791"
2023,3605855,Laurel Breaker,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,"Carbon Sales, Inc.","350 Johnson St., Wilkes-Barre, PA 18702",,Appalachia Northern,0,9,"15,559"
2023,3608391,Glen Lyon Operation,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,Susquehanna Coal Company,"P.O. Box 85, Glen Lyon, PA 18617",,Appalachia Northern,"21,029",12,"23,899"
2023,3608550,Hazleton Shaft South,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,"Atlantic Carbon Group, Inc.","100 Hazlebrook Road, P.O. Box, Hazleton, PA 18201",,Appalachia Northern,"34,980",17,"45,941"
2023,3608649,Jeddo No 8 Preparation Plant,Pennsylvania (Anthracite),Luzerne,Active,Surface,Operating Subsidiary,Preparation Plant,"Wildcat Carbon Processing, Llc","Route 940, Ebervale, PA 18223",United Mine Workers Of America,Appalachia Northern,0,12,"15,223"
2023,3608745,Stockton Mine,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,"Atlantic Carbon Group, Inc.","100 Hazlebrook Road, P.O. Box, Hazleton, PA 18201",,Appalachia Northern,"89,948",37,"68,344"
2023,3608766,Hazleton Shaft,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,"Atlantic Carbon Group, Inc.","P.O. Box 435, Hazleton, PA 18201",,Appalachia Northern,0,59,"1,17,625"
2023,3609210,Stockton Preparation Facility,Pennsylvania (Anthracite),Luzerne,Active,Surface,Operating Subsidiary,Preparation Plant,"Atlantic Carbon Group, Inc.","100 Hazle Brook Road, Hazle Townshi, PA 18201",,Appalachia Northern,0,13,"21,929"
2023,3609445,Mountain Top Anthracite,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Shamokin Filler Company Inc,"1550 Crestwood Drive, Mountaintop, PA 18707",,Appalachia Northern,0,4,"7,929"
2023,3602703,Fisher Mining Company,Pennsylvania (Bituminous),Lycoming,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Fisher Mining Company,"40 Choate Circle, Montoursville, PA 17754",,Appalachia Northern,"46,233",19,"44,939"
2023,3610408,Sagulla,Pennsylvania (Bituminous),Mercer,Active,Surface,Independent Producer Operator,Mine only,Ben Hal Mining Inc,"389 Irishtown Road, Grove City, PA 16127",,Appalachia Northern,"22,002",3,"5,760"
2023,3608322,Oaks Plant,Pennsylvania (Anthracite),Montgomery,Active,Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"68 Mush Dahi Road, New Ringgold, PA 17960",,Appalachia Northern,0,1,"3,407"
2023,3608322,Oaks Plant,Pennsylvania (Anthracite),Montgomery,Active,Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"68 Mush Dahi Road, New Ringgold, PA 17960",,Appalachia Northern,0,2,"3,407"
2023,3602945,Carbon Plant (Preparation),Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Preparation Plant,Shamokin Filler Company Inc.,"453 Venn Access Road, Coal Township, PA 17866",,Appalachia Northern,0,29,"27,840"
2023,3605023,Admiral Production Plant,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Preparation Plant,"Admiral Carbon, Llc","122 Wilburton Road, Mount Carmel, PA 17851",,Appalachia Northern,0,16,"33,756"
2023,3608489,West Spring Energy,Pennsylvania (Anthracite),Northumberland,Active,Surface,Operating Subsidiary,Mine only,"West Spring Energy, Llc","P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,"94,019",17,"32,398"
2023,3609231,Zerbe 10 Mine,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Fox Coal Company Inc.,"212 W. Cherry St., Mt. Carmel, PA 17851",,Appalachia Northern,"13,079",5,"6,500"
2023,3609322,West End,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,"Admiral Carbon, Llc","P.O. Box 659, Pottsville, PA 17901",,Appalachia Northern,"93,704",13,"27,729"
2023,3609348,Crystal Strip,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Last Time Coal,"119 Greenwood St., Trevorton, PA 17881",,Appalachia Northern,"9,391",2,"3,782"
2023,3609545,Mustang Stripping,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,D Molesevich & Sons Constructi,"P.O. Box 121, Mt. Carmel, PA 17851",,Appalachia Northern,"11,136",9,"10,279"
2023,3609548,Trevorton Strip,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Keystone Anthracite Company In,"259 North Second Street, Girardville, PA 17935",,Appalachia Northern,"54,697",19,"50,569"
2023,3609558,Locust Summit Strip Mine,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,White Horse Energy Llc,"35 Dutch Rd, Ashland, PA 17921",,Appalachia Northern,"21,212",3,"6,848"
2023,3609843,Atlas Anthracite Coal Corporat,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,D. Molesevich & Sons Construct,"P.O. Box 121, Mount Carmel, PA 17851",,Appalachia Northern,"1,710",17,"25,949"
2023,3609885,Blue Ridge Mining L.P.,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Blue Ridge Mining L.P.,"4483 State Route 125, Coal Township, PA 17866",,Appalachia Northern,"5,383",2,"2,606"
2023,3610127,Big Mountain Anthracite #1 Pit,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Big Mountain Anthracite,"74 Jushwa Road, Trevorton, PA 17978",,Appalachia Northern,"8,395",1,"1,820"
2023,3610400,New Summit,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,"White Horse Energy, Llc","200 Mahantongo Street, P.O. Bo, Pottsville, PA 17901",,Appalachia Northern,"19,946",5,"10,933"
2023,3601760,Greenwood,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Contractor,Preparation Plant,"Lehigh Anthracite Coal, Llc","1233 East Broad St.,, Tamaqua, PA 18252",,Appalachia Northern,0,56,"1,25,041"
2023,3601761,Tamaqua Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Contractor,Mine only,"Lehigh Anthracite Coal, Llc","1233 E. Broad Street, Tamaqua, PA 18252",,Appalachia Northern,"2,51,003",41,"95,660"
2023,3601770,Tamaqua Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Keystone Anthracite Company In,"259 North Second Street, Girardville, PA 17938",,Appalachia Northern,0,6,"14,233"
2023,3601818,R S & W Drift,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,R S & W Coal Co Inc,"1150 Creek Road, Pitman, PA 17964",,Appalachia Northern,"23,392",7,"12,354"
2023,3601826,Rie Prep Plant #1,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,"Rie Anthracite Products, Inc.","19 Laudemans Lane, Pottsville, PA 17901",,Appalachia Northern,0,3,"9,030"
2023,3601826,Rie Prep Plant #1,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,"Rie Anthracite Products, Inc.","19 Laudemans Lane, Pottsville, PA 17901",,Appalachia Northern,0,3,"9,030"
2023,3601877,K K Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,K K Coal Llc,"1100 Mountain Side Rd, Cumbola, PA 17930",,Appalachia Northern,"4,107",3,"1,047"
2023,3601965,Buck Run P-8 P-10,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Operating Subsidiary,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,"2,78,690",26,"56,441"
2023,3601966,New St. Nicholas Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,0,25,"55,442"
2023,3601977,Wadesville P-33,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Operating Subsidiary,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,"2,77,888",37,"68,122"
2023,3602014,Superior Coal Preparation Co-O,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Superior Coal Preparation Co-O,"184 Schwenks Rd, Hegins, PA 17938",,Appalachia Northern,0,2,"3,733"
2023,3602014,Superior Coal Preparation Co-O,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Superior Coal Preparation Co-O,"184 Schwenks Rd, Hegins, PA 17938",,Appalachia Northern,0,2,"3,733"
2023,3602073,Blaschak Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Blaschak Anthracite Corporatio,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers Of America,Appalachia Northern,0,66,"1,44,304"
2023,3602234,Ellangowan Bank #45,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",,Appalachia Northern,0,11,"29,758"
2023,3603287,Premium Fine Coal Inc,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Premium Fine Coal Inc,"1271 Clamtown Road, P.O. Box 2, Tamaqua, PA 18252",,Appalachia Northern,0,6,"5,922"
2023,3606428,Tuscarora Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Kuperavage Ent Inc. / Tuscaror,"50 Breaker Road, P.O. Box 99, Middleport, PA 17953",,Appalachia Northern,0,3,"5,216"
2023,3607240,E O J Strip Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,E O J Inc,"2401 Summer Valley Road, New Ringgold, PA 17960",,Appalachia Northern,"14,156",3,"5,453"
2023,3607276,Sherman Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Sherman Mountain Coal Company,"65 Main Street, Tremont, PA 17981",,Appalachia Northern,0,3,"5,520"
2023,3607276,Sherman Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Sherman Mountain Coal Company,"65 Main Street, Tremont, PA 17981",,Appalachia Northern,0,3,"5,520"
2023,3607730,Serill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hardway Coal Company Inc,"44 Keystoker Lane, Schuylkill Ha, PA 17972",,Appalachia Northern,"11,133",4,"8,720"
2023,3607805,W M P I,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Waste Management & Processors,"P.O. Box K, Frackville, PA 17931",,Appalachia Northern,0,48,"93,678"
2023,3607892,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"68 Mush Dahi Road, New Ringgold, PA 17960",,Appalachia Northern,0,3,"7,210"
2023,3607892,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"68 Mush Dahi Road, New Ringgold, PA 17960",,Appalachia Northern,0,4,"7,211"
2023,3608034,Sherman Mountain Coal Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Sherman Mountain Coal Company,"P.O. Box 183, Elysburg, PA 17824",,Appalachia Northern,"27,934",5,"9,024"
